//First Small Instance: 
Params = <17,8,15,9,2>;
Workers = { 
<1,3>,
<2,4>,
<3,4>,
<4,5>,
<5,3>,
<6,6>,
<7,4>,
<8,5>,
<9,2>
};
Ops = { 
<1,1,1>,
<2,1,2>,
<3,1,3>,
<4,1,4>,
<5,1,5>,
<6,1,6>,
<7,1,7>,
<8,1,8>,
<9,1,9>,
<11,1,10>,
<12,1,11>,
<13,1,12>,
<14,1,13>,
<15,1,14>,
<16,1,15>,
<19,1,16>,
<20,1,17>,
<21,1,18>,
<22,1,19>,
<24,1,20>,
<25,2,1>,
<26,2,2>,
<27,2,3>,
<28,2,4>,
<29,2,5>,
<30,2,6>,
<31,2,7>,
<32,2,8>,
<33,2,9>,
<35,2,10>,
<36,2,11>,
<39,2,12>,
<41,2,13>,
<42,2,14>,
<49,3,1>,
<50,3,2>,
<51,3,3>,
<52,3,4>,
<53,3,5>,
<54,3,6>,
<55,3,7>,
<56,3,8>,
<57,3,9>,
<58,3,10>,
<59,3,11>,
<60,3,12>,
<62,3,13>,
<64,3,14>,
<66,3,15>,
<67,3,16>,
<68,3,17>,
<69,3,18>,
<71,3,19>,
<73,4,1>,
<74,4,2>,
<75,4,3>,
<76,4,4>,
<77,4,5>,
<78,4,6>,
<79,4,7>,
<80,4,8>,
<81,4,9>,
<82,4,10>,
<86,4,11>,
<88,4,12>,
<89,4,13>,
<92,4,14>,
<94,4,15>,
<95,4,16>,
<97,5,1>,
<98,5,2>,
<99,5,3>,
<100,5,4>,
<101,5,5>,
<102,5,6>,
<103,5,7>,
<104,5,8>,
<105,5,9>,
<106,5,10>,
<107,5,11>,
<108,5,12>,
<112,5,13>,
<113,5,14>,
<115,5,15>,
<117,5,16>,
<119,5,17>,
<120,5,18>,
<121,6,1>,
<122,6,2>,
<123,6,3>,
<124,6,4>,
<125,6,5>,
<126,6,6>,
<127,6,7>,
<128,6,8>,
<129,6,9>,
<131,6,10>,
<132,6,11>,
<136,6,12>,
<140,6,13>,
