//First Small Instance: 
Params = <12,5,9,6,2>;
Workers = { 
<1,2>,
<2,2>,
<3,2>,
<4,1>,
<5,1>,
<6,1>
};
Ops = { 
<1,1,1>,
<2,1,2>,
<3,1,3>,
<4,1,4>,
<5,1,5>,
<6,1,6>,
<9,1,7>,
<10,1,8>,
<12,1,9>,
<16,2,1>,
<17,2,2>,
<18,2,3>,
<19,2,4>,
<20,2,5>,
<21,2,6>,
<24,2,7>,
<25,2,8>,
<27,2,9>,
<29,2,10>,
<31,3,1>,
<32,3,2>,
<33,3,3>,
<34,3,4>,
<35,3,5>,
<36,3,6>,
<38,3,7>,
<42,3,8>,
<43,3,9>,
<44,3,10>,
<46,4,1>,
<47,4,2>,
<48,4,3>,
<49,4,4>,
<50,4,5>,
<51,4,6>,
<52,4,7>,
<53,4,8>,
<54,4,9>,
<55,4,10>,
<56,4,11>,
<58,4,12>,
<61,5,1>,
<62,5,2>,
<63,5,3>,
<64,5,4>,
<65,5,5>,
<66,5,6>,
<68,5,7>,
<70,5,8>,
<74,5,9>,
<75,5,10>,
<76,6,1>,
<77,6,2>,
<78,6,3>,
<79,6,4>,
<80,6,5>,
<81,6,6>,
<86,6,7>,
<87,6,8>,
<89,6,9>,
<90,6,10>,
<91,7,1>,
<92,7,2>,
<93,7,3>,
<94,7,4>,
<95,7,5>,
<96,7,6>,
<100,7,7>,
<101,7,8>,
<103,7,9>,
<105,7,10>,
<106,8,1>,
<107,8,2>,
<108,8,3>,
<109,8,4>,
<110,8,5>,
<111,8,6>,
<116,8,7>,
<117,8,8>,
<120,8,9>,
<121,9,1>,
<122,9,2>,
<123,9,3>,
<124,9,4>,
<125,9,5>,
<126,9,6>,
<129,9,7>,
<130,9,8>,
<131,9,9>,
<132,9,10>,
<133,9,11>,
<134,9,12>,
<136,10,1>,
<137,10,2>,
<138,10,3>,
<139,10,4>,
<140,10,5>,
<141,10,6>,
<143,10,7>,
<146,10,8>,
<150,10,9>,
<151,11,1>,
<152,11,2>,
