//First Small Instance: 
Params = <13,6,10,6,1>;
Workers = { 
<1,1>,
<2,4>,
<3,2>,
<4,4>,
<5,2>,
<6,3>
};
Ops = { 
<1,1,1>,
<2,1,2>,
<3,1,3>,
<4,1,4>,
<5,1,5>,
<6,1,6>,
<7,1,7>,
<13,2,1>,
<14,2,2>,
<15,2,3>,
<16,2,4>,
<17,2,5>,
<18,2,6>,
<19,2,7>,
<21,2,8>,
<22,2,9>,
<24,2,10>,
<25,3,1>,
<26,3,2>,
<27,3,3>,
<28,3,4>,
<29,3,5>,
<30,3,6>,
<31,3,7>,
<33,3,8>,
<34,3,9>,
<35,3,10>,
<37,4,1>,
<38,4,2>,
<39,4,3>,
<40,4,4>,
<41,4,5>,
<42,4,6>,
<43,4,7>,
<46,4,8>,
<47,4,9>,
<49,5,1>,
<50,5,2>,
<51,5,3>,
<52,5,4>,
<53,5,5>,
<54,5,6>,
<55,5,7>,
<58,5,8>,
<59,5,9>,
<60,5,10>,
<61,6,1>,
<62,6,2>,
<63,6,3>,
<64,6,4>,
<65,6,5>,
<66,6,6>,
<67,6,7>,
<71,6,8>,
<72,6,9>,
<73,7,1>,
<74,7,2>,
<75,7,3>,
<76,7,4>,
<77,7,5>,
<78,7,6>,
<79,7,7>,
<81,7,8>,
<82,7,9>,
<83,7,10>,
<85,8,1>,
<86,8,2>,
<87,8,3>,
<88,8,4>,
<89,8,5>,
<90,8,6>,
<91,8,7>,
<92,8,8>,
<96,8,9>,
<97,9,1>,
<98,9,2>,
<99,9,3>,
<100,9,4>,
<101,9,5>,
<102,9,6>,
<103,9,7>,
<104,9,8>,
<106,9,9>,
<108,9,10>,
<109,10,1>,
<110,10,2>,
<111,10,3>,
<112,10,4>,
<113,10,5>,
<114,10,6>,
<115,10,7>,
<116,10,8>,
<118,10,9>,
<121,11,1>,
<122,11,2>,
<123,11,3>,
<124,11,4>,
<125,11,5>,
<126,11,6>,
<127,11,7>,
<128,11,8>,
<129,11,9>,
<132,11,10>,
