//First Small Instance: 
Params = <18,9,15,9,2>;
Workers = { 
<1,2>,
<2,4>,
<3,6>,
<4,4>,
<5,3>,
<6,4>,
<7,6>,
<8,5>,
<9,2>
};
Ops = { 
<1,1,1>,
<2,1,2>,
<3,1,3>,
<4,1,4>,
<5,1,5>,
<6,1,6>,
<7,1,7>,
<8,1,8>,
<9,1,9>,
<10,1,10>,
<11,1,11>,
<13,1,12>,
<14,1,13>,
<15,1,14>,
<17,1,15>,
<18,1,16>,
<19,1,17>,
<20,1,18>,
<21,1,19>,
<26,1,20>,
<28,2,1>,
<29,2,2>,
<30,2,3>,
<31,2,4>,
<32,2,5>,
<33,2,6>,
<34,2,7>,
<35,2,8>,
<36,2,9>,
<37,2,10>,
<38,2,11>,
<39,2,12>,
<41,2,13>,
<42,2,14>,
<43,2,15>,
<44,2,16>,
<47,2,17>,
<49,2,18>,
<51,2,19>,
<53,2,20>,
<54,2,21>,
<55,3,1>,
<56,3,2>,
<57,3,3>,
<58,3,4>,
<59,3,5>,
<60,3,6>,
<61,3,7>,
<62,3,8>,
<63,3,9>,
<64,3,10>,
<65,3,11>,
<67,3,12>,
<68,3,13>,
<74,3,14>,
<77,3,15>,
<79,3,16>,
<82,4,1>,
<83,4,2>,
<84,4,3>,
<85,4,4>,
<86,4,5>,
<87,4,6>,
<88,4,7>,
<89,4,8>,
<90,4,9>,
<91,4,10>,
<92,4,11>,
<95,4,12>,
<96,4,13>,
<100,4,14>,
<101,4,15>,
<102,4,16>,
<103,4,17>,
<104,4,18>,
<106,4,19>,
<109,5,1>,
<110,5,2>,
<111,5,3>,
<112,5,4>,
<113,5,5>,
<114,5,6>,
<115,5,7>,
<116,5,8>,
<117,5,9>,
<118,5,10>,
<120,5,11>,
<122,5,12>,
<125,5,13>,
<132,5,14>,
<133,5,15>,
<134,5,16>,
<136,6,1>,
<137,6,2>,
<138,6,3>,
<139,6,4>,
<140,6,5>,
<141,6,6>,
<142,6,7>,
<143,6,8>,
